accuracy,inducer,response_time,subject_nr,valid
0,1,857.4748000004329,16,-1
1,1,622.0201000007801,16,-1
1,1,420.64339999994263,16,1
0,1,635.2802999997512,16,-1
0,1,569.1831000000238,16,1
0,1,655.1607000003569,16,1
1,1,756.4336000005715,16,1
0,1,509.67519999993965,16,-1
1,1,664.2485000002198,16,-1
1,1,852.8684999998659,16,1
0,1,414.8286000001244,16,1
0,1,484.7517999988049,16,1
1,1,784.0442000012845,16,1
1,1,799.8975999997929,16,-1
1,1,647.2335000000894,16,-1
1,1,444.5171999996528,16,1
1,1,482.4751000017859,16,1
1,1,512.3729999996722,16,-1
0,1,363.022200000938,16,1
0,1,366.9434000006877,16,1
0,1,606.8941000010818,16,-1
1,1,364.81500000087544,16,1
1,1,514.0867000008002,16,1
0,1,548.7100999997929,16,-1
0,1,485.96959999995306,16,1
1,1,425.2286000014283,16,1
0,1,935.1946999994107,16,1
0,1,488.47289999900386,16,1
0,1,640.3900999990292,16,-1
1,1,365.0051999995485,16,1
1,1,460.9029999990016,16,1
1,1,569.5391000011005,16,1
1,1,897.4802999999374,16,-1
1,1,740.0205000014976,16,1
1,1,468.67679999955,16,1
1,1,377.2639999985695,16,1
1,1,481.25729999970645,16,1
0,1,533.1672999998555,16,-1
0,1,535.1057000006549,16,-1
1,1,1177.066999998875,16,1
1,1,560.9742000000551,16,1
1,1,644.2492000004277,16,1
1,1,649.3616999997757,16,-1
0,1,798.0811000000685,16,1
1,1,533.3713999986649,16,1
1,1,502.67589999968186,16,1
0,1,1097.2856999998912,16,1
1,1,739.1535999993794,16,1
1,1,493.13289999915287,16,1
0,1,511.0800000000745,16,1
1,1,519.0246000001207,16,1
1,1,638.9001000006683,16,-1
0,1,1028.155400001444,16,1
1,1,761.4642000007443,16,1
0,1,751.4470999995247,16,-1
1,1,664.0656000003219,16,-1
1,1,716.6221000007354,16,1
0,1,486.5986999995075,16,1
1,1,635.2762999995612,16,-1
1,1,465.76800000015646,16,1
0,1,582.3565999995917,16,1
0,1,510.3284999988973,16,1
1,1,504.9583000000566,16,1
0,1,482.20829999959096,16,1
0,1,765.4777000010945,16,1
1,1,493.42470000032336,16,1
0,1,536.0413999985904,16,1
1,1,510.58749999897555,16,1
1,1,480.55509999906644,16,1
1,1,492.50289999879897,16,1
1,1,335.1044000010006,16,1
1,1,435.7409999994561,16,1
1,1,320.98310000030324,16,1
0,1,635.5855999989435,16,1
0,1,560.1829000008292,16,1
0,1,410.7705000010319,16,1
0,1,560.7017000000924,16,1
1,1,624.6570000001229,16,1
1,1,453.92559999926016,16,1
1,1,1120.5117999995127,16,-1
1,1,538.4589999993332,16,1
1,1,562.4133000001311,16,-1
0,1,855.8880000001518,17,1
1,1,644.4786999999778,17,1
0,1,618.4251000013901,17,1
1,1,811.0102000009501,17,-1
1,1,608.9418999999762,17,1
0,1,799.5740999995032,17,-1
0,1,710.8458999991417,17,-1
0,1,850.723800000269,17,1
0,1,1136.0227000005543,17,-1
1,1,1058.65279999841,17,1
0,1,1023.8854999988107,17,1
1,1,853.1259000010323,17,1
1,1,602.3873000012245,17,-1
0,1,1018.3629000002984,17,-1
1,1,705.5282999989577,17,-1
0,1,700.2393000002485,17,1
0,1,856.1273999986006,17,1
1,1,1132.0592999999644,17,-1
0,1,693.9612999995006,17,1
1,1,801.243199999677,17,1
1,1,888.5039999986766,17,-1
1,1,1120.4507000002777,17,1
0,1,1007.6915999997873,17,1
1,1,606.2827999994624,17,1
1,1,670.2007000003941,17,1
0,1,537.5320000003558,17,1
1,1,778.7354000010528,17,1
0,1,835.3982999997679,17,-1
0,1,593.9343000008957,17,1
1,1,503.90919999883045,17,1
0,1,529.8316999996314,17,1
0,1,685.084099999629,17,1
1,1,745.0038000006462,17,1
0,1,795.0046000004513,17,-1
1,1,690.2628999996232,17,-1
1,1,807.5301999996882,17,-1
1,1,735.4357000003802,17,-1
1,1,802.0718999996316,17,-1
1,1,874.652399999788,17,-1
1,1,655.2719999999972,17,1
1,1,988.5524000000441,17,1
0,1,580.481200000504,17,1
1,1,613.0895000005839,17,1
1,1,722.3194999988191,17,1
1,1,748.2457999995677,17,1
1,1,606.2225000006147,17,1
1,1,732.7928000013344,17,1
1,1,730.0694999995176,17,-1
1,1,828.6785000000382,17,1
0,1,586.6674000007333,17,1
0,1,553.9164000001037,17,1
1,1,543.1348999991314,17,1
0,1,537.7991000004113,17,1
0,1,604.4323999993503,17,1
1,1,655.0613999988418,17,-1
0,1,871.6268000009004,17,1
1,1,708.9190999995917,17,-1
0,1,911.503600000171,17,-1
1,1,611.4200999999885,17,1
0,1,866.7349999996368,17,1
1,1,619.34440000006,17,-1
1,1,1105.937200000044,17,1
1,1,660.5202000010759,17,1
0,1,1386.4802999997046,17,1
0,1,698.4331000002567,17,1
0,1,504.36189999897033,17,1
0,1,597.6608999990858,17,1
1,1,596.2715999993961,17,-1
1,1,664.8402000009082,17,1
1,1,642.784300000174,17,1
1,1,864.7388999997638,17,1
0,1,806.6425000017043,17,1
1,1,870.5896000009961,17,1
0,1,797.2114000003785,17,1
1,1,1540.5177000011317,17,1
1,1,1042.2801999994554,17,1
0,1,564.3540999989491,17,1
1,1,572.2600000009406,17,1
1,1,606.2003999997396,17,1
0,1,717.5453000001144,17,1
0,1,536.09559999872,17,1
0,1,810.7226000011433,17,1
1,1,529.9561999998987,17,1
0,1,723.9403999992646,17,1
0,1,835.191900001606,17,1
1,1,931.1226000008173,17,1
0,1,589.6932000012603,17,-1
1,1,772.9655999992974,17,1
1,1,896.879799998831,17,1
1,1,812.1862000008114,17,1
0,1,732.1390000015963,17,1
1,1,774.703499999363,17,-1
0,1,790.0169000006281,17,1
1,1,766.6253000006545,17,1
1,1,633.8968999988865,17,1
0,1,644.5043000003789,17,1
0,-1,781.4550000003073,17,-1
1,-1,708.0671999992337,17,1
1,-1,710.6839000005275,17,1
1,-1,753.9544999999925,17,-1
1,-1,595.215799999889,17,1
1,-1,545.834300000919,17,1
1,-1,763.1275999993086,17,1
0,-1,627.0282000005245,17,-1
1,-1,578.3195999993477,17,-1
1,-1,875.5884000000078,17,1
1,-1,783.5308000012301,17,-1
0,-1,631.4699000013061,17,1
0,-1,739.3804999992717,17,1
0,-1,690.6589999997523,17,1
0,-1,672.6159999996889,17,1
0,-1,668.5385000000242,17,1
0,-1,953.124499999918,17,1
1,-1,644.3937000003643,17,1
0,-1,560.3473999998532,17,1
1,-1,612.9085999999661,17,1
0,-1,710.1732000010088,17,1
0,-1,568.8077000014018,17,1
1,-1,602.1029999991879,17,1
0,-1,599.3285000002943,17,-1
1,-1,499.90640000021085,17,1
0,-1,930.5600999996532,17,-1
0,-1,675.10240000044,17,1
0,-1,675.6929999990389,17,-1
1,-1,612.9445999993477,17,1
0,-1,635.5985999999102,17,1
1,-1,722.8704999999609,17,-1
0,-1,846.1526000010781,17,-1
0,-1,906.7390000000596,17,1
0,-1,924.0296000007074,17,1
1,-1,667.950700000627,17,1
0,-1,529.890199999325,17,1
1,-1,523.8406000006944,17,1
0,-1,603.709500001045,17,1
0,-1,684.9901000005193,17,-1
1,-1,704.9516999996267,17,-1
0,-1,564.8986000013538,17,1
0,-1,766.1610999985132,17,1
1,-1,582.718499999959,17,1
1,-1,628.6805000000168,17,1
0,-1,742.5862000000197,17,-1
1,-1,510.57129999948665,17,1
1,-1,585.1685999988113,17,1
0,-1,925.09710000013,17,1
0,-1,693.6975999998394,17,1
0,-1,713.5860999987926,17,1
1,-1,620.8330000007991,17,1
0,-1,564.1811000006273,17,1
0,-1,565.406500000041,17,1
0,-1,692.5618999993894,17,1
1,-1,757.0679000001401,17,-1
1,-1,865.6304000013042,17,-1
0,-1,593.4653000005055,17,1
0,-1,762.6795000014827,17,1
0,-1,1028.5143000001553,17,-1
1,-1,690.4276999994181,17,-1
0,-1,1012.9836000013165,17,1
1,-1,704.939100000076,17,1
1,-1,668.1730000001844,17,-1
0,-1,606.7578000002541,17,1
0,-1,698.0624999997672,17,1
0,-1,737.9987999994773,17,1
0,-1,593.8246000006329,17,-1
0,-1,761.8887999998406,17,1
1,-1,547.1433000001125,17,-1
0,-1,604.9963999993633,17,1
1,-1,562.9755999997724,17,1
1,-1,521.6158999991603,17,1
1,-1,485.49930000072345,17,1
1,-1,1042.1175999999978,17,1
1,-1,646.6638000002131,17,1
0,-1,657.9964000009932,17,1
1,-1,590.5549999990035,17,1
1,-1,656.5177000011317,17,-1
0,-1,691.0947999984492,17,1
0,-1,567.6860000002198,17,1
1,-1,782.9940000008792,17,1
0,-1,798.2511999998242,17,1
1,-1,1075.4630000013858,17,1
1,-1,502.0741000007838,17,-1
1,-1,753.340299999807,17,1
1,-1,611.3372999988496,17,1
0,-1,690.566800000146,17,1
1,-1,599.8096000002697,17,1
1,-1,499.75629999954253,17,-1
0,-1,509.6911999993026,17,-1
0,-1,568.1832000007853,17,1
1,-1,874.2426000009291,17,1
1,-1,558.776699999813,17,1
1,-1,796.7178000002168,17,1
0,-1,765.3379000001587,17,1
0,-1,539.9713000003248,17,1
1,1,714.9993000002578,17,-1
1,1,653.6291999984533,17,1
0,1,594.9000000003725,17,1
0,1,730.8532999996096,17,1
1,1,611.4503000010736,17,-1
0,1,746.0131999994628,17,1
1,1,691.9849999998696,17,-1
1,1,711.2261000000872,17,1
0,1,626.4920999999158,17,1
1,1,617.1108999988064,17,-1
1,1,855.6805000011809,17,1
1,1,676.2768000010401,17,1
1,1,801.5992000000551,17,1
1,1,1400.8215000014752,17,1
1,1,742.7223000014201,17,1
0,1,870.6789999995381,17,-1
0,1,566.6448999997228,17,1
0,1,887.9087000004947,17,1
1,1,692.4832999994978,17,1
0,1,1310.4117000005208,17,1
0,1,847.0545000000857,17,1
1,1,1036.2810999993235,17,1
1,1,614.9133999990299,17,1
0,1,680.1407000003383,17,1
1,1,900.0594000010751,17,1
1,1,888.7083999998868,17,1
1,1,780.6293999999762,17,1
0,1,805.883499999065,17,1
0,1,1051.185799998697,17,1
1,1,792.408100000117,17,-1
0,1,568.3396000005305,17,1
1,1,721.582300000824,17,1
0,1,826.8146999999881,17,-1
0,1,536.8030000007711,17,1
0,1,666.019800000824,17,1
0,1,1134.6183000002056,17,1
0,1,833.2588999997824,17,1
1,1,495.1642999984324,17,1
0,1,760.425500000827,17,-1
1,1,697.0630000014789,17,-1
0,1,629.603400000371,17,1
0,1,677.5872999988496,17,-1
1,1,676.8129000011832,17,1
0,1,718.7823999989778,17,-1
0,1,736.6760999993421,17,1
1,1,596.6273999982513,17,1
0,1,949.238499999512,17,1
0,1,563.1311999987811,17,1
0,1,551.0346999997273,17,1
1,1,535.6548000001349,17,1
0,1,634.9018999990076,17,1
0,1,825.5186000005342,17,-1
0,1,548.7479999996722,17,1
1,1,670.0164000010118,17,-1
0,1,762.6693999990821,17,1
0,1,611.9393000006676,17,1
1,1,516.5388000002131,17,1
1,1,600.4491000003181,17,1
0,1,623.6963999997824,17,-1
1,1,614.3179999999702,17,-1
1,1,672.223300000187,17,1
1,1,701.4942999994382,17,-1
1,1,597.4173999982886,17,1
0,1,582.0605999995023,17,1
0,1,543.2982999989763,17,1
0,1,568.5699000004679,17,1
0,1,615.1260999995284,17,-1
0,1,708.4292000001296,17,1
0,1,600.3282000003383,17,-1
1,1,569.5574000002816,17,1
0,1,709.5057999999262,17,-1
0,1,588.7747000013478,17,1
1,1,606.7425999990664,17,1
0,1,581.330700000748,17,1
0,1,603.2532000010833,17,1
0,1,675.8428000011481,17,1
0,1,703.1709000002593,17,1
0,1,695.0844000000507,17,1
1,1,772.9531000005081,17,1
1,1,755.5733000007458,17,1
1,1,540.1968999993987,17,1
0,1,621.4531000005081,17,-1
0,1,580.6252999994904,17,-1
0,1,834.693400000222,17,1
0,1,551.8959999992512,17,1
1,1,569.1807999992743,17,1
1,1,873.1229000003077,17,1
1,1,813.0605999995023,17,-1
0,1,707.6567000006326,17,1
0,1,649.5837000003085,17,1
1,1,756.2149999993853,17,1
0,1,788.7820999999531,17,-1
1,1,714.0454000001773,17,1
0,1,540.632499998901,17,1
1,1,681.8836999991909,17,-1
0,1,597.839499998372,17,1
0,-1,596.5577999996021,17,1
1,-1,483.7984999977052,17,1
1,-1,663.6973999994807,17,-1
1,-1,644.9845999996178,17,1
0,-1,578.2690999987535,17,1
0,-1,666.9034000006504,17,1
0,-1,897.4218000001274,17,1
1,-1,499.41289999708533,17,1
0,-1,746.0037000020966,17,1
1,-1,551.2299000001512,17,-1
1,-1,493.2004000004381,17,1
1,-1,561.0804000026546,17,-1
1,-1,530.3963000006042,17,1
1,-1,804.3158999974839,17,1
0,-1,545.5860999971628,17,1
1,-1,754.1653000009246,17,-1
1,-1,500.1076000011526,17,1
0,-1,517.3529999991879,17,1
0,-1,634.6490999967791,17,-1
1,-1,665.2374999979511,17,1
1,-1,496.48080000048503,17,-1
1,-1,540.4270000001416,17,1
1,-1,474.33729999838397,17,1
1,-1,404.938299998641,17,1
0,-1,864.8176000025123,17,-1
1,-1,523.462099998258,17,-1
1,-1,530.7107000011019,17,1
0,-1,459.32189999800175,17,1
1,-1,445.9005000027828,17,1
0,-1,435.18030000291765,17,-1
0,-1,649.1106000030413,17,-1
1,-1,605.0610999991186,17,1
1,-1,582.9832999990322,17,1
1,-1,1196.9074999978766,17,1
1,-1,660.1376000000164,17,1
1,-1,442.734199997969,17,1
0,-1,557.3815000029281,17,-1
1,-1,1054.6207000007853,17,-1
1,-1,699.8830999978818,17,1
1,-1,663.1180999972858,17,1
1,-1,703.0462000002153,17,1
1,-1,666.3348999973387,17,1
0,-1,543.6230000010692,17,1
0,-1,557.5682000014931,17,1
1,-1,454.1435999996029,17,1
0,-1,555.4357000002638,17,1
0,-1,671.9769000010565,17,1
0,-1,643.9271000018343,17,-1
0,-1,713.2150999968871,17,1
1,-1,588.526999999769,17,1
0,-1,579.7584000029601,17,1
0,-1,683.0307999989018,17,1
0,-1,602.2695999997668,17,1
1,-1,549.5061999973841,17,1
0,-1,502.79620000207797,17,-1
0,-1,515.4215000001714,17,1
1,-1,670.6294999965467,17,1
0,-1,583.3098000003956,17,1
1,-1,668.5082000000402,17,1
0,-1,601.1266999994405,17,1
0,-1,585.6983000012115,17,1
1,-1,1049.6258000019006,17,-1
1,-1,599.5532999988645,17,-1
0,-1,588.7994000003673,17,1
1,-1,804.7756000016816,17,1
0,-1,688.6913999989629,17,1
0,-1,524.5779999969527,17,-1
1,-1,749.1880000014789,17,-1
1,-1,783.801799996756,17,-1
0,-1,660.3998000025749,17,-1
0,-1,626.3302000006661,17,1
1,-1,952.2056000023149,17,-1
0,-1,726.1315000033937,17,1
1,-1,624.0885000005364,17,-1
1,-1,759.3312999997288,17,1
1,-1,743.9171000006609,17,-1
1,-1,561.9145999988541,17,1
1,-1,737.7165000000969,17,1
0,-1,939.7564999996684,17,1
0,-1,621.6679999995977,17,1
1,-1,748.9628999973647,17,1
0,-1,649.5350999976508,17,1
1,-1,546.0807000016794,17,1
1,-1,746.0799000002444,17,1
1,-1,954.0197000023909,17,1
1,-1,901.9382000006735,17,1
0,-1,929.1896999962628,17,1
0,-1,691.8187999981456,17,1
0,-1,776.4203000008129,17,1
1,-1,580.980200000573,17,1
0,-1,637.5905999992974,17,1
0,-1,577.4784999992698,17,1
1,-1,673.4273000000976,17,1
0,-1,612.7090000007302,17,-1
1,-1,547.3132000006735,17,1
1,-1,773.8902999986894,17,1
0,1,747.8005000002449,19,1
0,1,540.423800000106,19,1
1,1,657.6892000003718,19,1
1,1,510.27959999931045,19,1
1,1,355.4662000006065,19,1
1,1,452.84260000055656,19,1
0,1,325.40150000015274,19,1
0,1,446.0146999999415,19,-1
0,1,664.6377999995602,19,-1
1,1,549.8738999995403,19,1
1,1,451.1437000001315,19,1
1,1,472.36100000014994,19,1
0,1,313.0197999998927,19,1
1,1,556.2621000008658,19,1
1,1,385.56249999976717,19,1
1,1,600.8029000004753,19,1
1,1,372.06340000010096,19,1
1,1,308.6985000001732,19,1
1,1,364.62419999949634,19,-1
1,1,357.1957000005059,19,-1
0,1,322.5124000001233,19,1
1,1,477.70970000047237,19,1
0,1,342.2875000007916,19,1
0,1,399.5802999997977,19,-1
0,1,524.2517000006046,19,1
0,1,455.48519999929704,19,1
1,1,492.05970000009984,19,1
1,1,527.3666999991983,19,1
1,1,576.5760999994818,19,-1
0,1,408.53569999942556,19,1
1,1,590.4469999996945,19,-1
0,1,668.399799999781,19,1
1,1,480.37240000022575,19,-1
1,1,379.6168999997899,19,1
0,1,458.88780000037514,19,-1
0,1,671.4777999997605,19,1
1,1,363.3977999999188,19,1
0,1,516.6855999997351,19,1
0,1,543.2872000001371,19,1
0,1,777.2224999999162,19,1
1,1,673.1515999999829,19,1
1,1,348.46080000000075,19,1
1,1,503.0456999994349,19,1
1,1,626.9629999995232,19,-1
1,1,416.88120000064373,19,1
1,1,591.4424000000581,19,-1
1,1,407.4006999998819,19,1
0,1,389.35700000007637,19,-1
0,1,300.6478999995161,19,1
0,1,599.94420000026,19,-1
0,1,607.8569000000134,19,1
1,1,430.4471999995876,19,-1
1,1,467.0472999997437,19,1
1,1,614.9763999993447,19,-1
1,1,532.221800000174,19,1
1,1,502.8369000002276,19,1
1,1,412.7590999996755,19,-1
0,1,586.080100000836,19,1
1,1,488.64809999940917,19,-1
1,1,457.23569999984466,19,1
1,1,469.8377000002656,19,1
1,1,523.127300000051,19,1
1,1,373.0714000002481,19,1
1,1,581.6346999998204,19,1
0,1,446.843499999959,19,1
1,1,404.8634000001475,19,-1
1,1,516.1355999999214,19,1
0,1,486.7405000005383,19,-1
0,1,395.3049000001047,19,-1
1,1,417.9192000001203,19,1
1,1,472.55530000058934,19,1
0,1,372.47629999998026,19,-1
0,1,461.05339999939315,19,1
1,1,410.3696999999229,19,1
0,1,504.23769999993965,19,1
0,1,532.1847000005655,19,-1
1,1,397.47970000002533,19,1
1,1,444.03899999987334,19,1
0,1,241.34849999961443,19,1
0,1,463.2608000000473,19,1
0,1,364.49440000066534,19,1
1,1,397.16499999933876,19,1
0,1,457.7005000000354,19,1
1,1,469.6454999994021,19,1
1,1,466.33199999993667,19,1
1,1,430.90200000000186,19,-1
1,1,339.47970000002533,19,1
1,1,300.7889000000432,19,1
1,1,304.0347999993246,19,1
0,1,473.9835000000894,19,1
1,1,518.5874000000767,19,1
0,1,376.5467000002973,19,-1
0,1,375.11219999939203,19,1
1,1,519.7278000006918,19,1
0,1,440.994499999797,19,1
0,1,411.581599999452,19,1
1,-1,507.36750000040047,19,-1
1,-1,488.62850000010803,19,-1
0,-1,595.8976000002585,19,1
0,-1,371.14329999964684,19,-1
1,-1,466.40930000017397,19,1
1,-1,542.395599999465,19,1
1,-1,318.9395999999251,19,1
1,-1,481.5329000002239,19,1
1,-1,541.4754999992438,19,1
1,-1,485.3756000001449,19,1
1,-1,415.95869999937713,19,-1
0,-1,510.63979999977164,19,1
0,-1,624.5625,19,1
1,-1,310.47099999990314,19,1
0,-1,503.10629999963567,19,-1
1,-1,505.654399999883,19,1
1,-1,452.9231999996118,19,1
0,-1,513.5520000003744,19,-1
0,-1,540.2037000001874,19,1
1,-1,478.1156999997329,19,1
0,-1,377.3749000001699,19,1
1,-1,489.96679999982007,19,1
1,-1,453.240799999563,19,1
1,-1,406.4774999998044,19,1
1,-1,388.43329999945126,19,1
0,-1,401.7362999992911,19,1
1,-1,432.96579999965616,19,-1
0,-1,319.5751000002492,19,1
1,-1,329.5208000000566,19,-1
1,-1,314.76439999998547,19,1
0,-1,373.3792000003159,19,1
0,-1,405.3282999994699,19,1
1,-1,307.92979999934323,19,-1
1,-1,501.8393999997061,19,1
1,-1,433.76470000017434,19,-1
1,-1,302.37930000014603,19,1
1,-1,382.34219999960624,19,1
0,-1,350.27649999945424,19,1
1,-1,262.83200000040233,19,1
0,-1,307.4571999995969,19,1
1,-1,342.0889999996871,19,-1
1,-1,335.35000000032596,19,1
0,-1,511.9420000000391,19,1
1,-1,434.55180000001565,19,1
1,-1,560.501600000076,19,1
1,-1,503.755900000222,19,-1
1,-1,307.0259999993723,19,1
1,-1,453.62990000029095,19,1
0,-1,379.5679000003729,19,1
1,-1,392.83140000049025,19,-1
1,-1,751.4443000000902,19,1
0,-1,467.35670000035316,19,1
0,-1,438.66969999996945,19,1
0,-1,435.2860000003129,19,-1
1,-1,1041.845900000073,19,1
0,-1,510.4221999999136,19,1
0,-1,449.0807000002824,19,1
1,-1,446.2948999996297,19,1
1,-1,371.6245000003837,19,-1
0,-1,348.15089999930933,19,1
1,-1,413.46820000046864,19,1
1,-1,468.0500999991782,19,1
1,-1,424.64999999990687,19,1
1,-1,477.8855999992229,19,-1
1,-1,489.85899999924004,19,-1
1,-1,450.4525000001304,19,-1
1,-1,329.04469999996945,19,1
1,-1,355.0065000001341,19,-1
1,-1,260.23609999986365,19,1
1,-1,352.8662000000477,19,1
1,-1,594.8569999998435,19,1
0,-1,346.02450000075623,19,1
0,-1,459.3371000001207,19,-1
1,-1,448.6316000004299,19,1
1,-1,486.5529000000097,19,1
0,-1,458.49270000029355,19,-1
0,-1,391.08719999948516,19,1
1,-1,517.6897999998182,19,1
1,-1,504.94719999982044,19,1
0,-1,505.55840000044554,19,1
1,-1,612.1387000004761,19,-1
1,-1,330.78140000021085,19,1
1,-1,364.6991000007838,19,-1
1,-1,445.30649999994785,19,1
0,-1,563.8558000000194,19,1
1,-1,501.15560000017285,19,1
0,-1,366.47309999959543,19,-1
1,-1,382.3771999995224,19,1
0,-1,302.9810000001453,19,1
0,-1,426.2452000002377,19,1
1,-1,520.1620999998413,19,1
1,-1,522.7797999996692,19,1
0,-1,548.7661999994889,19,1
1,-1,592.6509000002407,19,1
1,-1,527.9187000007369,19,1
0,-1,417.85350000020117,19,1
0,1,552.214499999769,19,1
0,1,392.8527999999933,19,1
1,1,648.7558999997564,19,-1
1,1,349.3358000004664,19,-1
0,1,269.96820000046864,19,1
0,1,513.8974000001326,19,-1
1,1,476.4912999998778,19,1
1,1,495.7223999998532,19,1
1,1,499.06679999968037,19,1
1,1,382.29259999934584,19,1
1,1,432.2195999994874,19,1
1,1,589.4236000003293,19,1
0,1,500.7606999995187,19,1
1,1,408.0249000005424,19,1
1,1,541.2640999993309,19,1
1,1,341.8935000002384,19,1
1,1,489.82709999987856,19,1
0,1,541.1039999998175,19,-1
1,1,502.3072000001557,19,1
0,1,409.60469999955967,19,1
1,1,512.2122000004165,19,1
1,1,434.8098999997601,19,-1
0,1,310.11240000044927,19,1
0,1,344.6919000009075,19,1
1,1,465.9134999993257,19,1
0,1,317.9056999995373,19,1
1,1,615.8486999999732,19,-1
1,1,478.40240000002086,19,-1
1,1,402.37820000061765,19,1
1,1,353.6345999999903,19,-1
0,1,370.8856999995187,19,-1
1,1,475.49660000018775,19,-1
1,1,550.7796999998391,19,1
1,1,382.73449999978766,19,1
1,1,631.3676999998279,19,1
1,1,405.2577999997884,19,-1
1,1,421.18250000011176,19,1
1,1,363.10709999967366,19,1
0,1,411.05340000009164,19,1
0,1,521.6455999999307,19,1
0,1,396.26360000064597,19,-1
1,1,410.84250000072643,19,1
0,1,433.41240000072867,19,1
0,1,367.39109999965876,19,1
0,1,463.99259999999776,19,1
0,1,533.2649000003003,19,1
1,1,351.2042000000365,19,1
1,1,439.8220000001602,19,1
1,1,523.7266999999993,19,-1
1,1,636.9947999999858,19,1
1,1,377.6014999994077,19,1
0,1,456.19850000040606,19,-1
0,1,408.80779999960214,19,1
0,1,382.068400000222,19,1
0,1,486.0065999990329,19,1
1,1,465.93430000031367,19,1
1,1,534.553399999626,19,1
0,1,568.4455999997444,19,1
1,1,489.09199999971315,19,1
1,1,387.67540000006557,19,-1
0,1,548.2878000005148,19,1
1,1,596.2113000005484,19,1
1,1,362.85110000055283,19,1
1,1,570.7839000006206,19,-1
1,1,534.038700000383,19,1
0,1,487.2764000003226,19,-1
0,1,425.8904999997467,19,-1
1,1,407.1166000002995,19,1
1,1,302.4069000002928,19,1
1,1,553.6535000000149,19,1
0,1,514.9786000000313,19,1
1,1,438.24649999989197,19,1
1,1,530.8654999998398,19,-1
0,1,452.77929999958724,19,-1
0,1,545.3926999997348,19,1
1,1,563.3233999996446,19,1
0,1,661.2460999996401,19,1
1,1,529.8320999997668,19,1
0,1,403.7739000003785,19,1
0,1,575.7119999998249,19,1
1,1,471.61479999963194,19,1
1,1,428.9083999991417,19,1
0,1,658.1641000001691,19,1
1,1,377.45530000003055,19,1
0,1,617.3761999998242,19,-1
0,1,312.634900000412,19,1
1,1,545.2552000004798,19,1
0,1,442.49049999937415,19,-1
0,1,463.7966999998316,19,1
1,1,331.678399999626,19,1
0,1,652.3232999998145,19,-1
1,1,320.25400000019,19,1
1,1,330.8983000004664,19,1
1,1,532.8077000002377,19,1
1,1,391.396899999585,19,-1
0,1,374.6572999996133,19,1
0,-1,543.6043000002392,19,1
0,-1,336.8783999993466,19,1
1,-1,313.4828000003472,19,1
0,-1,412.75740000000224,19,1
1,-1,394.04350000061095,19,1
1,-1,704.611899999436,19,-1
1,-1,521.8519999994896,19,1
1,-1,371.80449999962,19,1
1,-1,404.37540000025183,19,1
1,-1,388.3560999999754,19,1
1,-1,402.9565000003204,19,1
0,-1,418.8633000003174,19,1
1,-1,504.7915999991819,19,1
1,-1,348.00629999954253,19,1
1,-1,390.02279999898747,19,1
1,-1,469.963399999775,19,-1
1,-1,595.2092000003904,19,1
0,-1,410.49100000038743,19,1
1,-1,529.018999999389,19,1
1,-1,553.025399999693,19,1
0,-1,474.9161000000313,19,1
0,-1,642.1879999996163,19,1
0,-1,448.13890000013635,19,-1
1,-1,469.415600000415,19,1
1,-1,520.0210000006482,19,1
0,-1,439.9185999999754,19,1
0,-1,427.90369999967515,19,1
1,-1,385.8113999995403,19,-1
0,-1,385.78070000046864,19,-1
1,-1,297.690700000152,19,1
0,-1,364.9756000004709,19,1
1,-1,396.19750000024214,19,-1
0,-1,490.1087000002153,19,1
0,-1,309.43390000006184,19,1
0,-1,439.34610000019893,19,-1
0,-1,445.9589999993332,19,1
1,-1,555.2601000010036,19,1
1,-1,548.521599999629,19,1
1,-1,453.69930000044405,19,1
1,-1,555.0216000000946,19,1
1,-1,675.6007999991998,19,1
0,-1,543.5597000005655,19,1
1,-1,351.5180000006221,19,1
0,-1,463.4528999994509,19,1
0,-1,379.36639999970794,19,1
0,-1,299.3371999999508,19,1
0,-1,469.8882999997586,19,1
1,-1,457.1764000002295,19,1
1,-1,414.4661000003107,19,1
1,-1,533.036300000269,19,-1
1,-1,382.92949999962,19,-1
1,-1,382.2560999998823,19,1
1,-1,366.2115999995731,19,1
0,-1,606.1241999994963,19,1
1,-1,380.70810000086203,19,1
1,-1,443.97830000007525,19,-1
1,-1,385.9134000004269,19,1
1,-1,345.836799999699,19,1
1,-1,379.14720000047237,19,-1
1,-1,363.72029999969527,19,-1
1,-1,652.3443999998271,19,-1
1,-1,448.92469999892637,19,1
1,-1,294.1977999997325,19,1
1,-1,456.1473000003025,19,1
0,-1,444.08559999987483,19,1
1,-1,369.9704000004567,19,-1
1,-1,595.2791999997571,19,1
0,-1,465.8808999992907,19,-1
0,-1,573.8090999992564,19,-1
1,-1,365.0704999999143,19,1
1,-1,405.67809999966994,19,1
0,-1,451.54439999954775,19,1
1,-1,392.23240000056103,19,1
1,-1,347.4732999992557,19,1
1,-1,412.0976000004448,19,-1
0,-1,249.3285000002943,19,1
1,-1,455.3015000000596,19,1
1,-1,379.88959999987856,19,1
0,-1,307.1141000003554,19,-1
1,-1,523.0731999999844,19,-1
1,-1,391.0281999995932,19,-1
1,-1,389.5063000000082,19,-1
0,-1,443.54660000046715,19,-1
0,-1,464.8502999995835,19,1
1,-1,309.42599999997765,19,1
0,-1,390.6893000002019,19,-1
